    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q  
    ch02              11    25493.1   25686.86    7377.092                   .8330172                       .  
    ch02              12   23076.86   26449.54    6778.066                   .7709206                       .  
    ch02              13   23913.06    27089.1    6322.263                   .8119877                       .  
    ch02              14   23954.06   27542.54    6839.171                    .846825                       .  
    ch02              15   24349.83   28201.76    7656.712                   .8228855                       .  
    ch02              16   32093.53   28924.52    6535.552                   .8240127                       .  
    ch02              17   23487.39   29367.86    6999.408                   .8554887                       .  
    ch02              18   23874.56   29771.81    5992.387                    .780537                       .  
    ch02              19   26636.39   30291.91    7420.675                   .8858404                       .  
    ch02              20   26649.66   30783.07    7138.302                   .8693792                       .  
    ch02              21   23346.74   31195.25    6895.744                   .8480919                       .  
    ch02              22   24347.77   31564.11    6392.031                   .8623132                       .  
    ch02              23   29429.44   32051.12    8327.927                   .9400119                       .  
    ch02              24   26016.93   32611.75    6713.522                   .8493068                       .  
    ch02              25   27071.67   33146.79     6560.85                   .8747437                       .  
    ch02              26   29294.22    33596.9    7030.244                   .8957915                       .  
    ch02              27   26415.42   34075.14     5705.59                    .821821                       .  
    ch02              28   24903.68   34517.01    6160.091                    .854268                       .  
    ch02              29   29049.98   35015.79     7255.89                   .9189985                       .  
    ch02              30    25069.3   35520.12    4721.305                   .7516225                       .  
    ch02              31   28760.61   36134.76    7772.096                   .9417453                       .  
    ch02              32   28017.03   36635.03    6294.179                   .8888286                       .  
    ch02              33   26646.05   36984.29     7890.17                   .9740218                       .  
    ch02              34   34950.92      37427    6554.312                   .9070316                       .  
    ch02              35   20164.03   37966.22    5269.208                   .8529409                       .  
    ch02              36   25646.63   38540.49    7819.963                   1.013892                       .  
    ch02              37   30234.88   39028.16    7359.224                   .9540027                       .  
    ch02              38   31201.97    39630.7    6909.841                   .9374723                       .  
    ch02              39   30213.85   40245.12    5373.966                   .8813644                       .  
    ch02              40   37051.19   40893.93    8000.118                   1.016832                       .  
    ch02              41   31223.82   41658.63    6638.898                   .9438473                       .  
    ch02              42   37513.18   42240.71    7169.576                   .9858636                       .  
    ch02              43   30999.54   42736.93    8335.792                   1.057162                       .  
    ch02              44   29287.56   43222.91     6915.79                   .9756346                       .  
    ch02              45   32253.88   43634.99    7432.889                   1.009854                       .  
    ch02              46   27873.28   44069.68    6838.049                   .9862447                       .  
    ch02              47   39976.18   44654.59    6846.449                   .9951323                       .  
    ch02              48   29905.64   45168.85    7612.583                   1.029789                       .  
    ch02              49   30050.19   45653.73    5881.641                   .9215146                       .  
    ch02              50   31307.69   46207.09    7556.476                   1.058755                       .  
    ch02              51   34349.38   46873.12    8147.163                   1.041924                       .  
    ch02              52   31589.18    47380.8    8195.015                   1.055796                       .  
    ch02              53    34994.5    47859.4    7439.539                   1.036947                       .  
    ch02              54   39716.04   48466.03    7286.869                   1.010338                       .  
    ch02              55   32384.98   49064.59    6601.515                   1.020443                       .  
    ch02              56   40302.95   49535.12    10192.87                   1.195118                       .  
    ch02              57   30673.88   50079.82    6647.427                   1.033638                       .  
    ch02              58   37487.54    50718.1    8476.413                    1.14857                       .  
    ch02              59   30792.23   51264.19    6939.134                   .9968358                       .  
    ch02              60   41578.61   52047.84    7872.931                   1.094484                       .  
    ch02              61   31692.98   52746.59     7409.77                   1.053832                       .  
    ch02              62   34756.79   53369.55    8805.303                   1.171654                       .  
    ch02              63   34209.58   54326.36    6613.664                   1.057844                       .  
    ch02              64   37881.34   54984.21    6869.188                   1.087545                       .  
    ch02              65   32928.18   55560.07    5891.655                   1.029131                       .  
    ch02              66   47833.68   56197.65    7343.678                   1.089507                       .  
    ch02              67   42927.31    56834.9    7825.282                   1.163397                       .  
    ch02              68   41024.04   57485.14    10752.35                   1.284402                       .  
    ch02              69   39770.95   58419.56    9247.115                   1.261058                       .  
    ch02              70   35852.96   59102.38    7782.738                   1.145338                       .  
    ch02              71   30891.42   59770.28    5857.686                   1.024795                       .  
    ch02              72   40250.52   60559.01    9064.629                    1.24724                       .  
    ch02              73   47591.49   61342.27    8290.363                   1.216468                       .  
    ch02              74   46334.88   62262.24    8465.071                   1.218483                       .  
    ch02              75   43327.86   63063.36    9901.804                    1.33204                       .  
    ch02              76   42348.78   64202.22    9693.439                   1.287773                       .  
    ch02              77   36623.47   65179.77    6436.508                   1.125489                       .  
    ch02              78   38181.02   66068.24    9307.839                   1.318689                       .  
    ch02              79   43013.76    67016.6    10537.97                   1.372357                       .  
    ch02              80   42983.61   68253.66     9119.16                   1.278324                       .  
    ch02              81    40164.7   69558.44    8417.602                   1.278783                       .  
    ch02              82   46881.56   70933.51    8922.645                   1.313708                       .  
    ch02              83   45379.01   72256.77    8097.126                   1.299473                       .  
    ch02              84    47029.2   73414.09    9341.889                   1.357043                       .  
    ch02              85   40275.43   74926.01    6082.576                   1.161317                       .  
    ch02              86   41117.68   76116.76    7631.905                   1.238447                       .  
    ch02              87    44486.7   77389.28    7931.578                   1.291185                       .  
    ch02              88   52474.65   78941.67     8518.86                   1.335191                       .  
    ch02              89   49779.07   81098.58    9607.321                   1.380312                       .  
    ch02              90   49060.31   83379.65    8573.008                   1.338154                       .  
    ch02              91   44884.71   85413.05    10301.09                   1.343212                       .  
    ch02              92   47918.44   88262.59    7009.616                   1.290492                       .  
    ch02              93   54058.13   90894.63    8214.327                   1.438372                       .  
    ch02              94   51592.73   93452.02    8003.078                   1.452279                       .  
    ch02              95   57730.13   96799.27    8134.298                   1.430375                       .  
    ch02              96   51548.07   100510.5     11439.4                   1.611982                       .  
    ch02              97   50830.62   104759.9    8623.016                   1.566345                       .  
    ch02              98   60458.06   114106.5    13365.41                   1.828327                       .  
    ch02              99   52887.56   131969.6    10017.64                   1.740647                       .  
    ch02             100   70454.09   229651.1    9672.205                   2.194028                       .  
    ch04               1   28443.68   5784.436    6276.615                   .6704715                       .  
    ch04               2   23289.64   12584.41    7651.591                   .7749976                       .  
    ch04               3   21443.94   16115.95    4952.283                   .6566534                       .  
    ch04               4   24895.07   17872.99    7219.516                   .7461748                       .  
    ch04               5   22468.02   19445.49    6110.704                   .7442218                       .  
    ch04               6   24262.57   20877.02    7151.923                   .8152497                       .  
    ch04               7    24449.2   21826.87     7600.31                   .8243316                       .  
    ch04               8   23203.94   22723.22    7253.707                   .8128438                       .  
    ch04               9   24334.06   23628.08    5433.872                   .6993567                       .  
    ch04              10   29954.62    24389.6    9052.713                   .8490396                       .  
    ch04              11   24677.57   25207.26    6590.017                   .7717454                       .  
    ch04              12   27437.08    25732.8    6631.646                   .7837032                       .  
    ch04              13   22765.74   26353.98     4925.99                   .6800253                       .  
    ch04              14   23117.41   26883.36    6828.447                   .7961619                       .  
    ch04              15    27816.4   27344.27    6917.648                   .7877492                       .  
    ch04              16   25399.42   28066.72    5841.907                   .7532851                       .  
    ch04              17    23423.5   28616.27    5866.847                   .7634857                       .  
    ch04              18   27396.62   29126.78    7786.869                   .8812194                       .  
    ch04              19   31556.14   30063.65     6444.41                   .8083628                       .  
    ch04              20   23009.59   30762.61    5826.974                   .7725475                       .  
    ch04              21   30929.07   31329.61    7745.281                   .8953632                       .  
    ch04              22   27819.78   31785.33    6968.227                   .8600657                       .  
    ch04              23   25072.79   32228.84     7346.92                   .8881798                       .  
    ch04              24   39908.72   32792.31    8744.533                    .978574                       .  
    ch04              25   24437.77    33285.6    6522.515                   .8061632                       .  
    ch04              26   27367.87   33761.24    7767.367                   .9277834                       .  
    ch04              27   35060.96    34248.5    8295.768                   .9775574                       .  
    ch04              28   28677.09   34731.46    7618.787                   .9321908                       .  
    ch04              29   29882.71   35254.77    5321.904                    .802051                       .  
    ch04              30   31068.46   35746.22    8122.496                   .9637513                       .  
    ch04              31   29465.85   36169.75    5447.324                   .8155419                       .  
    ch04              32   32118.14   36713.71    8128.215                   .9627428                       .  
    ch04              33   31943.51   37242.35    9114.205                   .9968612                       .  
    ch04              34   26752.32    37687.5    7401.703                   .9578543                       .  
    ch04              35   43846.71   38264.71     8098.47                   1.021898                       .  
    ch04              36   29656.93   38866.63    5743.124                   .8738577                       .  
    ch04              37   26796.28   39258.21    5591.799                   .8630982                       .  
    ch04              38   30891.12   39730.49    6914.336                   .9173139                       .  
    ch04              39   34916.62   40216.23    5821.334                   .9036288                       .  
    ch04              40   32727.36   40547.84    8241.191                   1.067255                       .  
    ch04              41   32084.98   41040.66    7634.627                   .9734603                       .  
    ch04              42   27992.26    41465.6    6936.476                   .9729645                       .  
    ch04              43   31410.28    41913.5    6637.573                   .9643168                       .  
    ch04              44   30678.18   42316.55    6406.113                   .9706622                       .  
    ch04              45   37654.43   42711.93      6377.1                   .9578785                       .  
    ch04              46   41056.54   43178.84    7604.945                   .9900928                       .  
    ch04              47   31019.09   43596.96    6912.638                   1.015835                       .  
    ch04              48    39305.5   43988.39    7506.216                   1.024695                       .  
    ch04              49   28125.44   44487.66    4885.869                    .847043                       .  
    ch04              50   51452.38   45179.02    20783.71                   1.115415                       .  
    ch04              51   29029.87   45579.05    7717.974                   1.074705                       .  
    ch04              52   34047.05   46032.24    5992.445                   .9444634                       .  
    ch04              53   30900.14    46571.3    6541.507                   1.013994                       .  
    ch04              54   34757.65   47270.87    9478.251                   1.133619                       .  
    ch04              55   30564.34   48004.67    7516.789                   1.019054                       .  
    ch04              56   31338.77   48483.78     6553.57                   .9922592                       .  
    ch04              57    34636.2   48905.79    7522.658                   1.067999                       .  
    ch04              58   36733.47   49334.58    8457.764                   1.094736                       .  
    ch04              59   41506.91    49801.4     6507.25                   .9841143                       .  
    ch04              60   34348.66   50271.98    7553.283                    1.09403                       .  
    ch04              61   40572.41   51044.75     7345.22                   1.030441                       .  
    ch04              62   36155.28   51639.14    8226.394                    1.09307                       .  
    ch04              63   35647.24   52118.76    5940.846                   .9797465                       .  
    ch04              64   37942.13   52823.47    8412.849                   1.132974                       .  
    ch04              65   36728.38    53534.3    9462.428                   1.156886                       .  
    ch04              66   32973.69   54041.73    8652.473                   1.167341                       .  
    ch04              67   41635.43   54522.98    8684.863                   1.127934                       .  
    ch04              68   40632.68   55203.91    8497.366                   1.156525                       .  
    ch04              69   37214.83   55918.38    8602.738                    1.14819                       .  
    ch04              70   38309.48   56603.96    6548.646                   1.016794                       .  
    ch04              71   38380.95   57484.83    8168.725                   1.158705                       .  
    ch04              72   41960.91   58265.17    9824.251                     1.2522                       .  
    ch04              73   41206.93   59161.29    6314.494                   1.059677                       .  
    ch04              74   41978.91   60278.32     8995.48                   1.245092                       .  
    ch04              75   43505.39   61371.37    9003.941                   1.259985                       .  
    ch04              76   48040.54   62220.57     8841.74                    1.23348                       .  
    ch04              77   40489.05   63148.45    11711.63                    1.24413                       .  
    ch04              78   46131.79   63970.21    8994.403                   1.246419                       .  
    ch04              79   51186.38   64826.41    11926.57                   1.340292                       .  
    ch04              80   42777.86   65651.16     8050.25                   1.220453                       .  
    ch04              81   39404.06    66726.8    5897.173                   1.097321                       .  
    ch04              82   36857.54    67933.7    8080.888                   1.214481                       .  
    ch04              83   40512.47   69304.66    10840.79                   1.435052                       .  
    ch04              84   40289.35   70716.42    7854.421                   1.251022                       .  
    ch04              85   43723.02    71809.5    9239.757                   1.378321                       .  
    ch04              86   46111.69   73375.16    8474.955                   1.287229                       .  
    ch04              87   41775.73   74964.28     7392.84                   1.252271                       .  
    ch04              88   48469.02   76491.47    8100.601                    1.29364                       .  
    ch04              89   43915.49   77910.41    8247.139                   1.292593                       .  
    ch04              90   45463.98   79169.88    4297.001                   1.083565                       .  
    ch04              91   49450.64   80855.89    9249.091                   1.338108                       .  
    ch04              92   45074.88   83504.63    9231.451                   1.423791                       .  
    ch04              93   46239.16   85892.59    8251.501                   1.396593                       .  
    ch04              94   52313.83   88214.87    10060.84                   1.480206                       .  
    ch04              95   55185.48   91283.59    7783.585                   1.347397                       .  
    ch04              96   63119.18    96034.9    8365.631                   1.397902                       .  
    ch04              97   61914.69   101313.1    13524.69                   1.777096                       .  
    ch04              98   62009.28     109841    9889.497                   1.586049                       .  
    ch04              99   49199.46   127780.1    7588.131                   1.590387                       .  
    ch04             100   80267.76   198226.6    13094.32                   2.320367                       .  
    ch07               1          .   4754.232    10206.01                   .7167119                       .  
    ch07               2          .   10279.87    9966.292                   .7029023                       .  
    ch07               3          .   13820.75    9588.102                    .660426                       .  
    ch07               4          .   16290.42    8368.526                   .7016388                       .  
    ch07               5          .   17862.39    9364.349                   .6993757                       .  
    ch07               6          .   19496.68    9243.809                   .7138817                       .  
    ch07               7          .   20959.03    9642.437                   .7349601                       .  
    ch07               8          .   22418.17    10391.77                   .7527549                       .  
    ch07               9          .   23827.51    9885.098                   .7703154                       .  
    ch07              10          .   24916.99     10394.7                    .741047                       .  
    ch07              11          .   25791.23    11525.33                   .7466626                       .  
    ch07              12          .   26583.63    9397.335                   .7585087                       .  
    ch07              13          .   27268.86    9409.059                   .7670271                       .  
    ch07              14          .   27776.85    8611.016                   .7345148                       .  
    ch07              15          .   28404.85    10526.75                   .7898273                       .  
    ch07              16          .    29139.8    10484.01                   .8013119                       .  
    ch07              17          .   29912.95    9423.781                   .7312822                       .  
    ch07              18          .   30479.58     10207.2                   .7662129                       .  
    ch07              19          .   31183.34    10094.24                   .7622511                       .  
    ch07              20          .   31836.16    10775.68                   .7905082                       .  
    ch07              21          .   32459.65    10979.78                   .8054895                       .  
    ch07              22          .   33058.93    10158.07                   .7861179                       .  
    ch07              23          .   33673.19    10876.94                   .8357713                       .  
    ch07              24          .   34328.87    10404.19                   .8401979                       .  
    ch07              25          .   34912.83    10541.54                   .8508306                       .  
    ch07              26          .   35556.04    9723.441                   .8448969                       .  
    ch07              27          .   36169.48    11648.62                   .8974797                       .  
    ch07              28          .   36850.42    10913.23                   .8668372                       .  
    ch07              29          .   37405.31    10479.03                   .8853372                       .  
    ch07              30          .   37974.99    10691.61                   .8879407                       .  
    ch07              31          .    38491.3    10406.85                    .910609                       .  
    ch07              32          .   38972.67    11149.85                   .9066449                       .  
    ch07              33          .   39571.92    9676.332                   .9153548                       .  
    ch07              34          .   40239.12    10479.71                   .9122678                       .  
    ch07              35          .   40903.52    11333.37                   .9323769                       .  
    ch07              36          .   41431.48    10358.91                   .9777117                       .  
    ch07              37          .   42008.72     10419.7                   .9106766                       .  
    ch07              38          .   42727.95    11218.72                   .9581637                       .  
    ch07              39          .   43201.94    10973.84                   .9155676                       .  
    ch07              40          .   43624.41    11056.01                    .965471                       .  
    ch07              41          .   44195.24    10434.32                    .977032                       .  
    ch07              42          .   44725.17    12227.96                   1.006104                       .  
    ch07              43          .    45298.1    11195.16                   .9978378                       .  
    ch07              44          .   45878.59    11396.92                   1.018525                       .  
    ch07              45          .   46296.34    11397.31                   .9809778                       .  
    ch07              46          .   47026.38    10629.38                    .974894                       .  
    ch07              47          .   47743.03    11940.74                   .9999394                       .  
    ch07              48          .   48283.87    11578.05                   1.036247                       .  
    ch07              49          .   48850.19    11885.87                    1.01082                       .  
    ch07              50          .   49616.08    12012.86                   1.065459                       .  
    ch07              51          .   50242.22    11773.44                   1.051916                       .  
    ch07              52          .   50742.37    11408.74                   1.063618                       .  
    ch07              53          .   51295.56     11247.1                   1.076404                       .  
    ch07              54          .   51953.61    11561.75                   1.087143                       .  
    ch07              55          .   52701.88     11115.6                   1.069847                       .  
    ch07              56          .   53274.16    11924.68                   1.113537                       .  
    ch07              57          .   53815.68    12684.64                   1.103203                       .  
    ch07              58          .   54492.76    11815.14                   1.096519                       .  
    ch07              59          .   55283.19    10755.98                   1.063091                       .  
    ch07              60          .   55886.47    11236.63                   1.081264                       .  
    ch07              61          .   56655.14    11285.06                   1.100222                       .  
    ch07              62          .    57354.2    12009.32                   1.143126                       .  
    ch07              63          .   57955.19    12424.43                   1.095773                       .  
    ch07              64          .   58590.46    12012.69                   1.160966                       .  
    ch07              65          .   59287.45    12470.76                   1.180424                       .  
    ch07              66          .   60056.12    12530.25                   1.134478                       .  
    ch07              67          .      60827    12494.61                   1.189774                       .  
    ch07              68          .   61638.75    12389.35                   1.152864                       .  
    ch07              69          .   62638.58    11648.32                   1.145445                       .  
    ch07              70          .   63387.46    11502.59                    1.17892                       .  
    ch07              71          .   64240.64    12331.52                   1.165654                       .  
    ch07              72          .   65013.59    11904.62                   1.233646                       .  
    ch07              73          .   65930.13    12996.27                   1.251517                       .  
    ch07              74          .   67057.49    13336.45                   1.266044                       .  
    ch07              75          .   68144.79    12866.75                   1.278467                       .  
    ch07              76          .   69344.27    12788.14                   1.288628                       .  
    ch07              77          .   70474.55    13125.05                   1.322348                       .  
    ch07              78          .   71836.09    12462.19                   1.286562                       .  
    ch07              79          .   73171.27    13881.85                   1.325351                       .  
    ch07              80          .   74626.43    12771.58                   1.318359                       .  
    ch07              81          .   75897.18    13121.87                   1.356536                       .  
    ch07              82          .   77495.02     13848.6                   1.378569                       .  
    ch07              83          .   79100.05    14669.09                   1.360423                       .  
    ch07              84          .   80596.51     14431.3                   1.338032                       .  
    ch07              85          .   82190.65    14907.17                   1.435075                       .  
    ch07              86          .   84112.68    14507.37                   1.413052                       .  
    ch07              87          .   86427.52    15353.82                   1.471678                       .  
    ch07              88          .   88763.94    14651.69                   1.431436                       .  
    ch07              89          .   91065.55    16132.03                   1.506572                       .  
    ch07              90          .   93826.24    14542.46                   1.553366                       .  
    ch07              91          .   97004.67    14841.83                   1.568926                       .  
    ch07              92          .   100015.3    15790.69                   1.630427                       .  
    ch07              93          .   104041.7    15323.34                   1.591284                       .  
    ch07              94          .   109203.5    16437.47                   1.676835                       .  
    ch07              95          .   115233.1    16844.38                   1.771507                       .  
    ch07              96          .   122419.5    16180.15                   1.751855                       .  
    ch07              97          .   132923.7    17926.33                   1.867331                       .  
    ch07              98          .   144821.9    17333.62                     1.9559                       .  
    ch07              99          .   175434.8    18668.27                    2.22408                       .  
    ch07             100          .   356371.5    25179.31                   3.175364                       .  
    ch10               1          .   7673.313    7720.399                   .7471873                       .  
